WEP,Tupel,Main key,KeyGerneration,Tupelanzahl,GetKeyVotes,Key Found,Success,Test Key,millis keyvotes,seconds keyvotes,ms keyvotes,,,ms test,dauer Gesamt
 WEP104,70000,main key: bytearray(b'\xd2\x99\x1cN\x0c'),0:01:31.042387,70000,0:00:05.225521,Key found: bytearray(b'\xd2\x99\x1cN\x0c'),FALSCH,0:00:00.037603,225521,05,5225.521,037603,0,37.60,5263.12
 WEP104,80000,main key: bytearray(b'\xceI=\xfb\x85'),0:01:41.646504,80000,0:00:05.018189,Key found: bytearray(b'\xceI=\xfb\x85'),FALSCH,"0:00:00.025151	",018189,05,5018.189,"25151	",0,25.15,5043.34
 WEP104,20000,main key: bytearray(b'\xf9\xa0\xde\xce\x91'),0:00:26.766197,20000,0:00:01.254299,,WAHR,0:00:01.074284,254299,01,1254.299,074284,1000,1074.28,2328.58
 WEP104,30000,main key: bytearray(b'\x9b\xdc\x9c\x01+'),0:00:38.587319,30000,0:00:02.472076,,WAHR,0:00:00.828634,472076,02,2472.076,828634,0,828.63,3300.71
 WEP104,40000,main key: bytearray(b'\x8b\xe9\x0e\x98\xc1'),0:00:53.279466,40000,0:00:03.522462,,WAHR,0:00:00.684217,522462,03,3522.462,684217,0,684.22,4206.68
 WEP104,50000,main key: bytearray(b'F|\xf9\x84-'),0:01:01.628522,50000,0:00:03.987033,Key found: bytearray(b'F|\xf9\x84-'),FALSCH,0:00:00.015166,987033,03,3987.033,015166,0,15.17,4002.20
 WEP104,60000,main key: bytearray(b'\xc6\xf2\xf4\xb2\x90'),0:01:16.155328,60000,0:00:04.747703,Key found: bytearray(b'\xc6\xf2\xf4\xb2\x90'),FALSCH,0:00:00.019116,747703,04,4747.703,019116,0,19.12,4766.82
 WEP104,70000,main key: bytearray(b'K\xacn\\\xf5'),0:01:29.283021,70000,0:00:05.880475,Key found: bytearray(b'K\xacn\\\xf5'),FALSCH,0:00:00.021430,880475,05,5880.475,021430,0,21.43,5901.91
 WEP104,80000,main key: bytearray(b'S\x8a\x14F\xe6'),0:01:38.408755,80000,0:00:05.018728,Key found: bytearray(b'S\x8a\x14F\xe6'),FALSCH,"0:00:00.025158	",018728,05,5018.728,"25158	",0,25.16,5043.89
 WEP104,20000,main key: bytearray(b'fS\xda\x97O'),0:00:27.029763,20000,0:00:01.405096,,WAHR,0:00:00.758613,405096,01,1405.096,758613,0,758.61,2163.71
 WEP104,30000,main key: bytearray(b'r\xb8\xc5\xae\xcc'),0:00:38.097061,30000,0:00:02.584272,Key found: bytearray(b'r\xb8\xc5\xae\xcc'),FALSCH,0:00:00.009842,584272,02,2584.272,009842,0,9.84,2594.11
 WEP104,40000,main key: bytearray(b'R\x84\xe9\x8d\x8e'),0:00:48.924102,40000,0:00:02.565800,Key found: bytearray(b'R\x84\xe9\x8d\x8e'),FALSCH,0:00:00.012738,565800,02,2565.8,012738,0,12.74,2578.54
 WEP104,50000,main key: bytearray(b'Y\xc4\xceI\xe4'),0:01:02.404776,50000,0:00:04.166772,Key found: bytearray(b'Y\xc4\xceI\xe4'),FALSCH,0:00:00.027263,166772,04,4166.772,027263,0,27.26,4194.04
 WEP104,60000,main key: bytearray(b'\\\xd1\xd7k\xc3'),0:01:10.840804,60000,0:00:04.341396,Key found: bytearray(b'\\\xd1\xd7k\xc3'),FALSCH,0:00:00.033978,341396,04,4341.396,033978,0,33.98,4375.37
 WEP104,70000,main key: bytearray(b'\xfe\x92\xb8\xbe\xca'),0:01:26.322142,70000,0:00:05.950625,Key found: bytearray(b'\xfe\x92\xb8\xbe\xca'),FALSCH,0:00:00.021418,950625,05,5950.625,021418,0,21.42,5972.04
 WEP104,80000,main key: bytearray(b'\x17\x1b\xd7h('),0:01:37.012401,80000,0:00:07.148428,Key found: bytearray(b'\x17\x1b\xd7h('),FALSCH,"0:00:00.025028	",148428,07,7148.428,"25028	",0,25.03,7173.46
 WEP104,20000,main key: bytearray(b'Rx\xf8\x873'),0:00:23.557594,20000,0:00:01.830615,,WAHR,0:00:00.682047,830615,01,1830.615,682047,0,682.05,2512.66
 WEP104,30000,main key: bytearray(b'\xcc\xfc\x15EB'),0:00:40.591022,30000,0:00:02.323506,,WAHR,0:00:00.743098,323506,02,2323.506,743098,0,743.10,3066.60
 WEP104,40000,main key: bytearray(b'\xc0n\x1d\xdf\xd1'),0:00:54.434252,40000,0:00:03.346473,Key found: bytearray(b'\xc0n\x1d\xdf\xd1'),FALSCH,0:00:00.014857,346473,03,3346.473,014857,0,14.86,3361.33
 WEP104,50000,main key: bytearray(b'\x03\xd9\x9aS\xdb'),0:01:06.750653,50000,0:00:03.497305,Key found: bytearray(b'\x03\xd9\x9aS\xdb'),FALSCH,0:00:00.015246,497305,03,3497.305,015246,0,15.25,3512.55
 WEP104,60000,main key: bytearray(b'\xfa?^]\xbb'),0:01:20.409563,60000,0:00:04.907070,Key found: bytearray(b'\xfa?^]\xbb'),FALSCH,0:00:00.018057,907070,04,4907.07,018057,0,18.06,4925.13
 WEP104,70000,main key: bytearray(b'\xfa\xdcZ\xa3&'),0:01:30.734363,70000,0:00:05.894974,Key found: bytearray(b'\xfa\xdcZ\xa3&'),FALSCH,0:00:00.021427,894974,05,5894.974,021427,0,21.43,5916.40
 WEP104,80000,main key: bytearray(b'\xc2\xee\xd6\x92\xf0'),0:01:37.260927,80000,0:00:05.020324,Key found: bytearray(b'\xc2\xee\xd6\x92\xf0'),FALSCH,"0:00:00.025251	",020324,05,5020.324,"25251	",0,25.25,5045.58
 WEP104,20000,main key: bytearray(b'\x9e\xb5\xd7s1'),0:00:26.088556,20000,0:00:02.200132,,WAHR,0:00:00.664526,200132,02,2200.132,664526,0,664.53,2864.66
 WEP104,30000,main key: bytearray(b'\xcb\xa8!\xc9\xce'),0:00:38.737197,30000,0:00:02.578810,,WAHR,0:00:00.908385,578810,02,2578.81,908385,0,908.39,3487.20
 WEP104,40000,main key: bytearray(b'\x86\xcd>\x0cl'),0:00:51.834343,40000,0:00:03.385113,Key found: bytearray(b'\x86\xcd>\x0cl'),FALSCH,0:00:00.020495,385113,03,3385.113,020495,0,20.50,3405.61
 WEP104,50000,main key: bytearray(b'\xa1\x8a\x9f\x02 '),0:01:05.833559,50000,0:00:04.618080,Key found: bytearray(b'\xa1\x8a\x9f\x02 '),FALSCH,0:00:00.015281,618080,04,4618.08,015281,0,15.28,4633.36
 WEP104,60000,main key: bytearray(b'b\xe6\x11\x03U'),0:01:13.733711,60000,0:00:04.797430,,WAHR,0:00:00.846870,797430,04,4797.43,846870,0,846.87,5644.30
 WEP104,70000,"main key: bytearray(b'}\xe2\xce$""')",0:01:29.670460,70000,0:00:05.720306,"Key found: bytearray(b'}\xe2\xce$""')",FALSCH,0:00:00.029481,720306,05,5720.306,029481,0,29.48,5749.79
 WEP104,80000,main key: bytearray(b'\xb7\xeb@$\xb3'),0:01:41.104560,80000,0:00:05.053942,Key found: bytearray(b'\xb7\xeb@$\xb3'),FALSCH,"0:00:00.025301	",053942,05,5053.942,"25301	",0,25.30,5079.24
 WEP104,20000,main key: bytearray(b'K\xd2\x1dxS'),0:00:25.469961,20000,0:00:01.855409,,WAHR,0:00:00.805048,855409,01,1855.409,805048,0,805.05,2660.46
 WEP104,30000,main key: bytearray(b'\x8d1\x81?\x16'),0:00:38.486935,30000,0:00:02.684698,,WAHR,0:00:00.666537,684698,02,2684.698,666537,0,666.54,3351.24
 WEP104,40000,main key: bytearray(b'\x13;xa0`\xdf'),0:00:50.533359,40000,0:00:03.684127,Key found: bytearray(b'\x13;xa0`\xdf'),FALSCH,0:00:00.024487,684127,03,3684.127,024487,0,24.49,3708.61
 WEP104,50000,"main key: bytearray(b'\xe1\x9d\x02\x1a""')",0:01:00.727147,50000,0:00:04.513455,"Key found: bytearray(b'\xe1\x9d\x02\x1a""')",FALSCH,0:00:00.015200,513455,04,4513.455,015200,0,15.20,4528.66
 WEP104,60000,main key: bytearray(b'\xc9\xbbQ@\xe1'),0:01:15.875869,60000,0:00:05.059205,Key found: bytearray(b'\xc9\xbbQ@\xe1'),FALSCH,0:00:00.018429,059205,05,5059.205,018429,0,18.43,5077.63
 WEP104,70000,main key: bytearray(b'\x16M\x87m\x8b'),0:01:29.680285,70000,0:00:05.611159,Key found: bytearray(b'\x16M\x87m\x8b'),FALSCH,0:00:00.021358,611159,05,5611.159,021358,0,21.36,5632.52
 WEP104,80000,main key: bytearray(b'l;x85\xce\xa7'),0:01:40.396152,80000,0:00:05.035940,Key found: bytearray(b'l;x85\xce\xa7'),FALSCH,"0:00:00.025348	",035940,05,5035.94,"25348	",0,25.35,5061.29
 WEP104,20000,main key: bytearray(b'\xe9\xef\x08\x83\xeb'),0:00:28.107959,20000,0:00:01.512348,,WAHR,0:00:00.976954,512348,01,1512.348,976954,0,976.95,2489.30
 WEP104,30000,main key: bytearray(b'\x81\x8d\x1fi{'),0:00:40.175718,30000,0:00:02.665230,,WAHR,0:00:00.735431,665230,02,2665.23,735431,0,735.43,3400.66
 WEP104,40000,main key: bytearray(b'\x86\x98\x14\xa5\x8e'),0:00:52.882615,40000,0:00:03.633823,Key found: bytearray(b'\x86\x98\x14\xa5\x8e'),FALSCH,0:00:00.020550,633823,03,3633.823,020550,0,20.55,3654.37
 WEP104,50000,main key: bytearray(b'\xe0\x93\xdd\x8cs'),0:01:09.134861,50000,0:00:03.336662,Key found: bytearray(b'\xe0\x93\xdd\x8cs'),FALSCH,0:00:00.015083,336662,03,3336.662,015083,0,15.08,3351.75
 WEP104,60000,main key: bytearray(b'\xde\xc0\xa1c,0:01:16.213228,60000,0:00:04.456189,,WAHR,0:00:00.919506,456189,04,4456.189,919506,0,919.51,5375.70
 WEP104,70000,main key: bytearray(b'\x1b\x96\r\xc7\xb2'),0:01:31.608470,70000,0:00:05.315842,Key found: bytearray(b'\x1b\x96\r\xc7\xb2'),FALSCH,0:00:00.021418,315842,05,5315.842,021418,0,21.42,5337.26
 WEP104,80000,main key: bytearray(b',0:01:40.820538,80000,0:00:05.046190,Key found: bytearray(b',FALSCH,"0:00:00.027569	",046190,05,5046.19,"27569	",0,27.57,5073.76
 WEP104,20000,main key: bytearray(b'\n\x98\x05\xb6\xe6'),0:00:25.891698,20000,0:00:01.284140,,WAHR,0:00:00.851355,284140,01,1284.14,851355,0,851.36,2135.50
 WEP104,30000,main key: bytearray(b'\x98\x0e\xa0\xb5\t'),0:00:37.434168,30000,0:00:02.947484,,WAHR,0:00:01.182772,947484,02,2947.484,182772,1000,1182.77,4130.26
 WEP104,40000,main key: bytearray(b'\xce\xeeme+'),0:00:53.840900,40000,0:00:03.065613,Key found: bytearray(b'\xce\xeeme+'),FALSCH,0:00:00.028556,065613,03,3065.613,028556,0,28.56,3094.17
 WEP104,50000,main key: bytearray(b'}\x02N4\xba'),0:01:02.865883,50000,0:00:03.829415,Key found: bytearray(b'}\x02N4\xba'),FALSCH,0:00:00.015221,829415,03,3829.415,015221,0,15.22,3844.64
 WEP104,60000,main key: bytearray(b'\x85\xaa\xff\xf4\x11'),0:01:15.304905,60000,0:00:05.023044,Key found: bytearray(b'\x85\xaa\xff\xf4\x11'),FALSCH,0:00:00.017874,023044,05,5023.044,017874,0,17.87,5040.92
 WEP104,70000,main key: bytearray(b'\xbe*|\xa7\xe9'),0:01:28.305001,70000,0:00:05.771278,Key found: bytearray(b'\xbe*|\xa7\xe9'),FALSCH,0:00:00.021604,771278,05,5771.278,021604,0,21.60,5792.88
 WEP104,80000,main key: bytearray(b'\xffm\x00\xe16'),0:01:41.755465,80000,0:00:05.018043,Key found: bytearray(b'\xffm\x00\xe16'),FALSCH,"0:00:00.025308	",018043,05,5018.043,"25308	",0,25.31,5043.35
 WEP104,20000,main key: bytearray(b'\xbdu\x1f\x9a\x05'),0:00:25.907252,20000,0:00:01.402406,,WAHR,0:00:00.857951,402406,01,1402.406,857951,0,857.95,2260.36
 WEP104,30000,main key: bytearray(b'i\xf2\x1b\x8fF'),0:00:38.680734,30000,0:00:02.346480,Key found: bytearray(b'i\xf2\x1b\x8fF'),FALSCH,0:00:00.014115,346480,02,2346.48,014115,0,14.12,2360.60
 WEP104,40000,main key: bytearray(b'\xbe\xe4\xd8X\xd5'),0:00:50.298939,40000,0:00:02.645882,Key found: bytearray(b'\xbe\xe4\xd8X\xd5'),FALSCH,0:00:00.012584,645882,02,2645.882,012584,0,12.58,2658.47
 WEP104,50000,main key: bytearray(b'\x10\x8a\xc0\x8b\xd9'),0:01:01.545267,50000,0:00:03.824841,Key found: bytearray(b'\x10\x8a\xc0\x8b\xd9'),FALSCH,0:00:00.015263,824841,03,3824.841,015263,0,15.26,3840.10
 WEP104,60000,main key: bytearray(b'\xb0{\xee)\x81'),0:01:18.842478,60000,0:00:04.365732,Key found: bytearray(b'\xb0{\xee)\x81'),FALSCH,0:00:00.018053,365732,04,4365.732,018053,0,18.05,4383.79
 WEP104,70000,main key: bytearray(b'Jz\x13L\xe5'),0:01:28.932170,70000,0:00:05.130259,Key found: bytearray(b'Jz\x13L\xe5'),FALSCH,0:00:00.021420,130259,05,5130.259,021420,0,21.42,5151.68
 WEP104,80000,main key: bytearray(b'\xa6\xd1\x17\x94\xec'),0:01:41.802038,80000,0:00:05.048704,Key found: bytearray(b'\xa6\xd1\x17\x94\xec'),FALSCH,"0:00:00.025125	",048704,05,5048.704,"25125	",0,25.13,5073.83
 WEP104,20000,main key: bytearray(b'\xfb\xa9p\x1du'),0:00:24.273875,20000,0:00:01.699348,,WAHR,0:00:00.675676,699348,01,1699.348,675676,0,675.68,2375.02
 WEP104,30000,main key: bytearray(b'7\xbaCv:'),0:00:37.765271,30000,0:00:02.252802,Key found: bytearray(b'7\xbaCv:'),FALSCH,0:00:00.017374,252802,02,2252.802,017374,0,17.37,2270.18
 WEP104,40000,main key: bytearray(b'y@\xc2\xad\xdd'),0:00:49.403324,40000,0:00:02.982110,Key found: bytearray(b'y@\xc2\xad\xdd'),FALSCH,0:00:00.012597,982110,02,2982.11,012597,0,12.60,2994.71
 WEP104,50000,main key: bytearray(b'\x9e\xa3\xe1\xcdB'),0:01:03.410384,50000,0:00:04.230804,Key found: bytearray(b'\x9e\xa3\xe1\xcdB'),FALSCH,0:00:00.017947,230804,04,4230.804,017947,0,17.95,4248.75
 WEP104,60000,main key: bytearray(b'|\xce\xc9\xea\xc8'),0:01:16.093654,60000,0:00:04.450603,Key found: bytearray(b'|\xce\xc9\xea\xc8'),FALSCH,0:00:00.018234,450603,04,4450.603,018234,0,18.23,4468.84
 WEP104,70000,main key: bytearray(b'\xd3\xf4\x92T%'),0:01:26.877195,70000,0:00:05.987876,Key found: bytearray(b'\xd3\xf4\x92T%'),FALSCH,0:00:00.021692,987876,05,5987.876,021692,0,21.69,6009.57
 WEP104,80000,main key: bytearray(b'\xe5-\x96\x01\xc6'),0:01:40.643984,80000,0:00:06.454613,Key found: bytearray(b'\xe5-\x96\x01\xc6'),FALSCH,"0:00:00.025192	",454613,06,6454.613,"25192	",0,25.19,6479.81
 WEP104,20000,main key: bytearray(b'\x05\xd6\xae\x86\xd8'),0:00:25.304294,20000,0:00:01.385965,Key found: bytearray(b'\x05\xd6\xae\x86\xd8'),FALSCH,0:00:00.019357,385965,01,1385.965,019357,0,19.36,1405.32
 WEP104,30000,main key: bytearray(b'\xa7d&\x99m'),0:00:38.933690,30000,0:00:02.483251,,WAHR,0:00:00.861046,483251,02,2483.251,861046,0,861.05,3344.30
 WEP104,40000,main key: bytearray(b'-\x1a\xce\xd2!'),0:00:50.789038,40000,0:00:03.288295,,WAHR,0:00:00.648811,288295,03,3288.295,648811,0,648.81,3937.11
 WEP104,50000,main key: bytearray(b'UUDoe'),0:01:07.089850,50000,0:00:04.026044,Key found: bytearray(b'UUDoe'),FALSCH,0:00:00.015222,026044,04,4026.044,015222,0,15.22,4041.27
 WEP104,60000,main key: bytearray(b'!o\xf1w\xc0'),0:01:19.295634,60000,0:00:04.955614,Key found: bytearray(b'!o\xf1w\xc0'),FALSCH,0:00:00.049676,955614,04,4955.614,049676,0,49.68,5005.29
 WEP104,70000,main key: bytearray(b'sS\x93I+'),0:01:30.900914,70000,0:00:05.747237,Key found: bytearray(b'sS\x93I+'),FALSCH,0:00:00.033505,747237,05,5747.237,033505,0,33.51,5780.74
 WEP104,80000,main key: bytearray(b'j$\xf9\x80\xf6'),0:01:37.821971,80000,0:00:05.008606,Key found: bytearray(b'j$\xf9\x80\xf6'),FALSCH,"0:00:00.025137	",008606,05,5008.606,"25137	",0,25.14,5033.74
 WEP104,20000,main key: bytearray(b'\xab\x06\x88{\xef'),0:00:25.434506,20000,0:00:01.626916,,WAHR,0:00:00.658398,626916,01,1626.916,658398,0,658.40,2285.31
 WEP104,30000,main key: bytearray(b'\x81\xd8\xac\x8a\xf5'),0:00:38.504361,30000,0:00:02.539406,Key found: bytearray(b'\x81\xd8\xac\x8a\xf5'),FALSCH,0:00:00.009798,539406,02,2539.406,009798,0,9.80,2549.20
 WEP104,40000,main key: bytearray(b'\xa9\xe1\xb9\xdf\xf7'),0:00:50.836136,40000,0:00:02.782096,Key found: bytearray(b'\xa9\xe1\xb9\xdf\xf7'),FALSCH,0:00:00.013548,782096,02,2782.096,013548,0,13.55,2795.64
 WEP104,50000,main key: bytearray(b'\xbeNP@$'),0:01:01.614823,50000,0:00:03.968876,Key found: bytearray(b'\xbeNP@$'),FALSCH,0:00:00.015134,968876,03,3968.876,015134,0,15.13,3984.01
 WEP104,60000,main key: bytearray(b'\xa0\x96\x18\xe0\xb8'),0:01:12.196152,60000,0:00:04.422676,Key found: bytearray(b'\xa0\x96\x18\xe0\xb8'),FALSCH,0:00:00.024417,422676,04,4422.676,024417,0,24.42,4447.09
 WEP104,70000,main key: bytearray(b'yk\x16\xde\x0e'),0:01:27.669878,70000,0:00:04.901312,Key found: bytearray(b'yk\x16\xde\x0e'),FALSCH,0:00:00.021466,901312,04,4901.312,021466,0,21.47,4922.78
 WEP104,80000,main key: bytearray(b'\x9b\xa9\x1a\x08z'),0:01:41.616751,80000,0:00:05.860268,Key found: bytearray(b'\x9b\xa9\x1a\x08z'),FALSCH,"0:00:00.025198	",860268,05,5860.268,"25198	",0,25.20,5885.47
 WEP104,20000,main key: bytearray(b'M\xa4\x93\xdfL'),0:00:26.225682,20000,0:00:01.385925,Key found: bytearray(b'M\xa4\x93\xdfL'),FALSCH,0:00:00.134050,385925,01,1385.925,134050,0,134.05,1519.98
 WEP104,30000,main key: bytearray(b'H\xfb\xfa\xe1r'),0:00:37.145196,30000,0:00:02.516096,Key found: bytearray(b'H\xfb\xfa\xe1r'),FALSCH,0:00:00.042729,516096,02,2516.096,042729,0,42.73,2558.83
 WEP104,40000,main key: bytearray(b'\x82\xf4T\xbeU'),0:00:52.590386,40000,0:00:03.292328,Key found: bytearray(b'\x82\xf4T\xbeU'),FALSCH,0:00:00.019777,292328,03,3292.328,019777,0,19.78,3312.11
 WEP104,50000,main key: bytearray(b'\x7f\xb5\xa2\x84?'),0:01:03.742900,50000,0:00:04.057601,Key found: bytearray(b'\x7f\xb5\xa2\x84?'),FALSCH,0:00:00.015207,057601,04,4057.601,015207,0,15.21,4072.81
 WEP104,60000,main key: bytearray(b'&\x05\xd5\x9c\x94'),0:01:11.528748,60000,0:00:04.111446,Key found: bytearray(b'&\x05\xd5\x9c\x94'),FALSCH,0:00:00.018185,111446,04,4111.446,018185,0,18.19,4129.63
 WEP104,70000,main key: bytearray(b'.\x03|\xee\x19'),0:01:28.212984,70000,0:00:05.687554,Key found: bytearray(b'.\x03|\xee\x19'),FALSCH,0:00:00.021521,687554,05,5687.554,021521,0,21.52,5709.08
 WEP104,80000,main key: bytearray(b'\xa2*H\x04&'),0:01:42.716933,80000,0:00:05.073621,Key found: bytearray(b'\xa2*H\x04&'),FALSCH,"0:00:00.025351	",073621,05,5073.621,"25351	",0,25.35,5098.97
 WEP104,20000,main key: bytearray(b'\xc5J\x9c\x97\xe4'),0:00:26.422008,20000,0:00:02.096631,,WAHR,0:00:00.782291,096631,02,2096.631,782291,0,782.29,2878.92
 WEP104,30000,main key: bytearray(b'\x1fT\rWJ'),0:00:37.982931,30000,0:00:02.307301,Key found: bytearray(b'\x1fT\rWJ'),FALSCH,0:00:00.009934,307301,02,2307.301,009934,0,9.93,2317.24
 WEP104,40000,main key: bytearray(b'ZP+\xc6_'),0:00:53.453713,40000,0:00:02.884622,Key found: bytearray(b'ZP+\xc6_'),FALSCH,0:00:00.017883,884622,02,2884.622,017883,0,17.88,2902.51
 WEP104,50000,main key: bytearray(b'8\x80X\xbe7'),0:01:02.051960,50000,0:00:04.138791,Key found: bytearray(b'8\x80X\xbe7'),FALSCH,0:00:00.015340,138791,04,4138.791,015340,0,15.34,4154.13
 WEP104,60000,main key: bytearray(b'\x90V2X\x7f'),0:01:18.238847,60000,0:00:04.582337,Key found: bytearray(b'\x90V2X\x7f'),FALSCH,0:00:00.022363,582337,04,4582.337,022363,0,22.36,4604.70
 WEP104,70000,main key: bytearray(b'\x1a\xa7\x1e-\xbb'),0:01:26.422046,70000,0:00:05.968366,Key found: bytearray(b'\x1a\xa7\x1e-\xbb'),FALSCH,0:00:00.061555,968366,05,5968.366,061555,0,61.56,6029.92
 WEP104,80000,main key: bytearray(b'\x04q\xf7\xd5\xa7'),0:01:42.430436,80000,0:00:05.120604,Key found: bytearray(b'\x04q\xf7\xd5\xa7'),FALSCH,"0:00:00.025236	",120604,05,5120.604,"25236	",0,25.24,5145.84
 WEP104,20000,main key: bytearray(b'\xe5l\xb7\xfcB'),0:00:24.980352,20000,0:00:01.876239,,WAHR,0:00:00.769693,876239,01,1876.239,769693,0,769.69,2645.93
 WEP104,30000,main key: bytearray(b'ai\xe8vz'),0:00:38.890523,30000,0:00:02.479986,Key found: bytearray(b'ai\xe8vz'),FALSCH,0:00:00.010132,479986,02,2479.986,010132,0,10.13,2490.12
 WEP104,40000,main key: bytearray(b'\xe6w\xc54\x92'),0:00:48.214538,40000,0:00:02.918725,,WAHR,0:00:00.716048,918725,02,2918.725,716048,0,716.05,3634.77
 WEP104,50000,main key: bytearray(b'Q{\xa9\x80\xdf'),0:01:03.150639,50000,0:00:04.110620,Key found: bytearray(b'Q{\xa9\x80\xdf'),FALSCH,0:00:00.015222,110620,04,4110.62,015222,0,15.22,4125.84
 WEP104,60000,main key: bytearray(b'\xc6\\\x008A'),0:01:16.788402,60000,0:00:05.463081,Key found: bytearray(b'\xc6\\\x008A'),FALSCH,0:00:00.030100,463081,05,5463.081,030100,0,30.10,5493.18
 WEP104,70000,main key: bytearray(b'\\\x8fw\x8e\xef'),0:01:28.150121,70000,0:00:05.712071,Key found: bytearray(b'\\\x8fw\x8e\xef'),FALSCH,0:00:00.021488,712071,05,5712.071,021488,0,21.49,5733.56
 WEP104,80000,main key: bytearray(b'z7\xe6B`'),0:01:36.356535,80000,0:00:05.712255,Key found: bytearray(b'z7\xe6B`'),FALSCH,"0:00:00.025235	",712255,05,5712.255,"25235	",0,25.24,5737.49
 WEP104,20000,main key: bytearray(b'M-/^A'),0:00:26.365897,20000,0:00:01.265919,,WAHR,0:00:00.741665,265919,01,1265.919,741665,0,741.67,2007.58
 WEP104,30000,main key: bytearray(b'\x11\xee\x97\xfe\x0b'),0:00:40.751783,30000,0:00:02.481107,Key found: bytearray(b'\x11\xee\x97\xfe\x0b'),FALSCH,0:00:00.010456,481107,02,2481.107,010456,0,10.46,2491.56
 WEP104,40000,main key: bytearray(b'V0\x88y\x81'),0:00:48.973871,40000,0:00:03.760895,Key found: bytearray(b'V0\x88y\x81'),FALSCH,0:00:00.012663,760895,03,3760.895,012663,0,12.66,3773.56
 WEP104,50000,main key: bytearray(b'\xa0\xf0/h\xfa'),0:01:02.885900,50000,0:00:03.816536,Key found: bytearray(b'\xa0\xf0/h\xfa'),FALSCH,0:00:00.015455,816536,03,3816.536,015455,0,15.46,3831.99
 WEP104,60000,main key: bytearray(b'\xd9S\x86U\xaa'),0:01:15.156594,60000,0:00:04.949825,Key found: bytearray(b'\xd9S\x86U\xaa'),FALSCH,0:00:00.018043,949825,04,4949.825,018043,0,18.04,4967.87
 WEP104,70000,main key: bytearray(b'\xf5\x07>\xea\xe3'),0:01:28.869588,70000,0:00:06.116760,Key found: bytearray(b'\xf5\x07>\xea\xe3'),FALSCH,0:00:00.033429,116760,06,6116.76,033429,0,33.43,6150.19
 WEP104,80000,main key: bytearray(b'J\xa5\x7f\xf2\xcf'),0:01:45.517658,80000,0:00:05.657988,Key found: bytearray(b'J\xa5\x7f\xf2\xcf'),FALSCH,"0:00:00.026400	",657988,05,5657.988,"26400	",0,26.40,5684.39
 WEP104,20000,main key: bytearray(b'\x05n\xdb\xa7v'),0:00:25.992575,20000,0:00:02.046883,,WAHR,0:00:00.886167,046883,02,2046.883,886167,0,886.17,2933.05
 WEP104,30000,main key: bytearray(b'\xa3\x00\xe7\xa1J'),0:00:36.291438,30000,0:00:02.395316,,WAHR,0:00:00.977354,395316,02,2395.316,977354,0,977.35,3372.67
 WEP104,40000,main key: bytearray(b'\xdd\xb9\xf2Oc'),0:00:51.113814,40000,0:00:02.751515,,WAHR,0:00:00.725545,751515,02,2751.515,725545,0,725.55,3477.06
 WEP104,50000,main key: bytearray(b'\x91J\xc7AA'),0:01:07.464020,50000,0:00:04.920040,Key found: bytearray(b'\x91J\xc7AA'),FALSCH,0:00:00.063001,920040,04,4920.04,063001,0,63.00,4983.04
 WEP104,60000,main key: bytearray(b'\x88\x90\xce.o'),0:01:14.502024,60000,0:00:04.679065,Key found: bytearray(b'\x88\x90\xce.o'),FALSCH,0:00:00.018710,679065,04,4679.065,018710,0,18.71,4697.78
 WEP104,70000,main key: bytearray(b'\x8dA\xce\x07\xb2'),0:01:29.633853,70000,0:00:05.332797,Key found: bytearray(b'\x8dA\xce\x07\xb2'),FALSCH,0:00:00.021618,332797,05,5332.797,021618,0,21.62,5354.42
 WEP104,80000,main key: bytearray(b'\xe9\x0c[I\xcb'),0:01:39.999688,80000,0:00:06.071756,Key found: bytearray(b'\xe9\x0c[I\xcb'),FALSCH,"0:00:00.030225	",071756,06,6071.756,"30225	",0,30.23,6101.98
 WEP104,20000,main key: bytearray(b'\x92\x9crR\x05'),0:00:27.431996,20000,0:00:01.426599,,WAHR,0:00:00.755157,426599,01,1426.599,755157,0,755.16,2181.76
 WEP104,30000,main key: bytearray(b'Ba\x86\xefe'),0:00:40.449034,30000,0:00:02.039901,Key found: bytearray(b'Ba\x86\xefe'),FALSCH,0:00:00.011042,039901,02,2039.901,011042,0,11.04,2050.94
 WEP104,40000,"main key: bytearray(b'L\xf0\xc3""E')",0:00:53.708282,40000,0:00:03.068165,"Key found: bytearray(b'L\xf0\xc3""E')",FALSCH,0:00:00.015904,068165,03,3068.165,015904,0,15.90,3084.07
 WEP104,50000,main key: bytearray(b'1\x99`\xba\x05'),0:01:05.908637,50000,0:00:03.524337,Key found: bytearray(b'1\x99`\xba\x05'),FALSCH,0:00:00.015519,524337,03,3524.337,015519,0,15.52,3539.86
 WEP104,60000,main key: bytearray(b'\xdf\xe9\xae{\x0b'),0:01:19.513269,60000,0:00:04.579314,Key found: bytearray(b'\xdf\xe9\xae{\x0b'),FALSCH,0:00:00.018200,579314,04,4579.314,018200,0,18.20,4597.51
 WEP104,70000,main key: bytearray(b'\x88\xd2\xb6\xc8q'),0:01:32.341546,70000,0:00:06.693430,Key found: bytearray(b'\x88\xd2\xb6\xc8q'),FALSCH,0:00:00.021534,693430,06,6693.43,021534,0,21.53,6714.96
